Date,Open,High,Low,Close,Volume
2026-04-14,9.36,9.39,8.93,9.02,3609432.01
2026-04-15,9.02,9.37,8.99,9.26,2334789.83
2026-04-16,9.26,9.68,9.11,9.59,4082356.17
2026-04-17,9.6,9.87,9.34,9.62,3135331.69
2026-04-18,9.61,9.65,9.26,9.28,2589699.09
2026-04-19,9.29,9.38,9.0,9.06,2962475.44
2026-04-20,9.06,9.41,9.05,9.29,2478133.2
2026-04-21,9.29,9.49,9.24,9.4,2477296.66
2026-04-22,9.4,9.56,9.28,9.29,2289309.75
2026-04-23,9.29,9.39,9.14,9.35,2304122.04
2026-04-24,9.35,9.45,9.24,9.38,1230308.17
2026-04-25,9.38,9.45,9.28,9.34,833162.6
2026-04-26,9.35,9.54,9.3,9.48,1246448.8
2026-04-27,9.48,9.6,9.15,9.33,1926098.43
2026-04-28,9.32,9.34,9.15,9.24,1122921.4
2026-04-29,9.24,9.42,8.91,9.11,1885066.76
2026-04-30,9.12,9.19,9.02,9.11,1204783.23
2026-05-01,9.11,9.28,9.06,9.1,1306158.03
2026-05-02,9.09,9.25,9.06,9.17,1264435.03
2026-05-03,9.18,9.22,9.07,9.13,1338148.69
2026-05-04,9.13,9.66,9.09,9.36,6132997.73
2026-05-05,9.35,9.85,9.35,9.76,3715634.06
2026-05-06,9.76,10.26,9.75,9.99,4810816.94
2026-05-07,9.99,10.13,9.8,9.85,2649305.39
2026-05-08,9.85,10.5,9.77,10.34,4564781.91
2026-05-09,10.34,10.61,10.28,10.37,2407310.32
2026-05-10,10.38,10.87,10.28,10.72,3089040.35
2026-05-11,10.71,10.76,10.4,10.6,3055981.1
2026-05-12,10.59,10.6,10.09,10.28,3241110.31
2026-05-13,10.29,10.81,10.03,10.21,4519819.65
2026-05-14,10.21,10.77,10.09,10.48,4564747.64
2026-05-15,10.48,10.57,9.96,10.07,2721083.62
2026-05-16,10.07,10.1,9.61,9.72,2595532.92
2026-05-17,9.71,9.85,9.34,9.57,2565815.45
2026-05-18,9.57,9.62,9.31,9.6,2891343.19
2026-05-19,9.61,9.83,9.43,9.45,2071257.97
2026-05-20,9.45,9.632,9.38,9.623,682300.6
